id,sensor_id,data_leitura,valor
499,1,2025-05-27 12:26:48.826855,59600.915750964676
500,1,2025-05-27 13:10:00.826855,80722.97573211385
501,1,2025-05-27 13:53:12.826855,16565.180977425156
502,1,2025-05-27 14:36:24.826855,78529.0061705803
503,1,2025-05-27 15:19:36.826855,12864.071355232465
504,1,2025-05-27 16:02:48.826855,85054.65809616067
505,1,2025-05-27 16:46:00.826855,48958.12681033457
506,1,2025-05-27 17:29:12.826855,26967.675227460124
507,1,2025-05-27 18:12:24.826855,47269.9673793551
508,1,2025-05-27 18:55:36.826855,32202.751641494724
509,1,2025-05-27 19:38:48.826855,77198.55532091326
510,1,2025-05-27 20:22:00.826855,83052.76131002158
511,1,2025-05-27 21:05:12.826855,78225.39627367374
512,1,2025-05-27 21:48:24.826855,16589.359889613123
513,1,2025-05-27 22:31:36.826855,54533.144512645355
514,1,2025-05-27 23:14:48.826855,45316.81656095723
515,1,2025-05-27 23:58:00.826855,40520.42852425851
516,1,2025-05-28 00:41:12.826855,50357.20515029641
517,1,2025-05-28 01:24:24.826855,36312.95695302693
518,1,2025-05-28 02:07:36.826855,31482.42766079569
519,1,2025-05-28 02:50:48.826855,39401.152006491124
520,1,2025-05-28 03:34:00.826855,10613.587265895407
521,1,2025-05-28 04:17:12.826855,72658.56538489333
522,1,2025-05-28 05:00:24.826855,31296.440131698506
523,1,2025-05-28 05:43:36.826855,93469.66852109603
524,1,2025-05-28 06:26:48.826855,77819.27148626174
525,1,2025-05-28 07:10:00.826855,62997.97682766879
526,1,2025-05-28 07:53:12.826855,56508.39176940805
527,1,2025-05-28 08:36:24.826855,70556.88758102637
528,1,2025-05-28 09:19:36.826855,81665.51416640427
529,1,2025-05-28 10:02:48.826855,56056.375777472276
530,1,2025-05-28 10:46:00.826855,29675.07929604351
531,1,2025-05-28 11:29:12.826855,99555.16055792719
532,1,2025-05-28 12:12:24.826855,91376.40143273959
533,1,2025-05-28 12:55:36.826855,11327.847574613907
534,1,2025-05-28 13:38:48.826855,97361.42472330698
535,1,2025-05-28 14:22:00.826855,13422.718360627436
536,1,2025-05-28 15:05:12.826855,63831.59113937649
537,1,2025-05-28 15:48:24.826855,9712.038425466779
538,1,2025-05-28 16:31:36.826855,57087.41748538341
539,1,2025-05-28 17:14:48.826855,9583.075200699395
540,1,2025-05-28 17:58:00.826855,96904.36202542395
541,1,2025-05-28 18:41:12.826855,88624.80521537294
542,1,2025-05-28 19:24:24.826855,98511.86051589866
543,1,2025-05-28 20:07:36.826855,19333.17861799235
544,1,2025-05-28 20:50:48.826855,97391.46827318025
545,1,2025-05-28 21:34:00.826855,73789.41329773239
546,1,2025-05-28 22:17:12.826855,80155.27421824657
547,1,2025-05-28 23:00:24.826855,86459.29385615965
548,1,2025-05-28 23:43:36.826855,41928.8514130173
549,1,2025-05-29 00:26:48.826855,35026.9055342895
550,1,2025-05-29 01:10:00.826855,92213.67356200208
551,1,2025-05-29 01:53:12.826855,33906.68910121697
552,1,2025-05-29 02:36:24.826855,59581.30039437125
553,1,2025-05-29 03:19:36.826855,18536.265962465754
554,1,2025-05-29 04:02:48.826855,32451.344282944174
555,1,2025-05-29 04:46:00.826855,50034.82954510488
556,1,2025-05-29 05:29:12.826855,54870.48550352945
557,1,2025-05-29 06:12:24.826855,41381.16506862148
558,1,2025-05-29 06:55:36.826855,96102.09006482206
559,1,2025-05-29 07:38:48.826855,19333.945140455886
560,1,2025-05-29 08:22:00.826855,6050.313570443657
561,1,2025-05-29 09:05:12.826855,97168.80532879548
562,1,2025-05-29 09:48:24.826855,75400.6461905094
563,1,2025-05-29 10:31:36.826855,98526.15743391024
564,1,2025-05-29 11:14:48.826855,86861.34132106921
565,1,2025-05-29 11:58:00.826855,93131.63269203185
566,1,2025-05-29 12:41:12.826855,37112.95224938376
567,1,2025-05-29 13:24:24.826855,79323.45098558381
568,1,2025-05-29 14:07:36.826855,32365.225246631006
569,1,2025-05-29 14:50:48.826855,13029.020060744784
570,1,2025-05-29 15:34:00.826855,2369.0708015423606
571,1,2025-05-29 16:17:12.826855,86577.85236618965
572,1,2025-05-29 17:00:24.826855,11571.001771016925
573,1,2025-05-29 17:43:36.826855,92424.99572103984
574,1,2025-05-29 18:26:48.826855,69598.73057594501
575,1,2025-05-29 19:10:00.826855,27463.45404919926
576,1,2025-05-29 19:53:12.826855,5594.063268730721
577,1,2025-05-29 20:36:24.826855,89968.4985861088
578,1,2025-05-29 21:19:36.826855,34817.141069338315
579,1,2025-05-29 22:02:48.826855,52653.493557050606
580,1,2025-05-29 22:46:00.826855,78791.52143541999
581,1,2025-05-29 23:29:12.826855,80750.37354861494
582,1,2025-05-30 00:12:24.826855,64476.569989659045
583,1,2025-05-30 00:55:36.826855,90009.44471499036
584,1,2025-05-30 01:38:48.826855,89677.74723185001
585,1,2025-05-30 02:22:00.826855,40215.89167559859
586,1,2025-05-30 03:05:12.826855,88132.51640860474
587,1,2025-05-30 03:48:24.826855,53593.71190218117
588,1,2025-05-30 04:31:36.826855,30879.375729814605
589,1,2025-05-30 05:14:48.826855,73789.60352175505
590,1,2025-05-30 05:58:00.826855,95477.75764111205
591,1,2025-05-30 06:41:12.826855,47732.3293873019
592,1,2025-05-30 07:24:24.826855,91518.20427205932
593,1,2025-05-30 08:07:36.826855,41927.94747620758
594,1,2025-05-30 08:50:48.826855,24040.217492224474
595,1,2025-05-30 09:34:00.826855,64106.12710162947
596,1,2025-05-30 10:17:12.826855,74561.75029691272
597,1,2025-05-30 11:00:24.826855,90128.09358863892
598,1,2025-05-30 11:43:36.826855,62673.46830528289
599,1,2025-05-30 12:26:48.826855,74067.06851017542
600,1,2025-05-30 13:10:00.826855,68055.51544038295
601,1,2025-05-30 13:53:12.826855,3549.808376776437
602,1,2025-05-30 14:36:24.826855,1173.5577221120711
603,1,2025-05-30 15:19:36.826855,92230.2314084877
604,1,2025-05-30 16:02:48.826855,38232.8798281061
605,1,2025-05-30 16:46:00.826855,30372.501555035906
606,1,2025-05-30 17:29:12.826855,27785.5331945852
607,1,2025-05-30 18:12:24.826855,94449.18681265165
608,1,2025-05-30 18:55:36.826855,78635.336949705
609,1,2025-05-30 19:38:48.826855,77592.05183057486
610,1,2025-05-30 20:22:00.826855,55581.21697139352
611,1,2025-05-30 21:05:12.826855,75618.59575611622
612,1,2025-05-30 21:48:24.826855,59201.20297654813
613,1,2025-05-30 22:31:36.826855,38634.05234312961
614,1,2025-05-30 23:14:48.826855,25122.585777429496
615,1,2025-05-30 23:58:00.826855,81180.07051995196
616,1,2025-05-31 00:41:12.826855,69296.46899172405
617,1,2025-05-31 01:24:24.826855,40627.6454822085
618,1,2025-05-31 02:07:36.826855,84875.42887286145
619,1,2025-05-31 02:50:48.826855,43861.47812313317
620,1,2025-05-31 03:34:00.826855,10195.903844309256
621,1,2025-05-31 04:17:12.826855,49910.78509888191
622,1,2025-05-31 05:00:24.826855,13622.599326541083
623,1,2025-05-31 05:43:36.826855,92621.17653658774
624,1,2025-05-31 06:26:48.826855,31499.370864476892
625,1,2025-05-31 07:10:00.826855,48698.142544731345
626,1,2025-05-31 07:53:12.826855,12841.429436972703
627,1,2025-05-31 08:36:24.826855,16033.468648070339
628,1,2025-05-31 09:19:36.826855,49652.26287326167
629,1,2025-05-31 10:02:48.826855,83797.46366593114
630,1,2025-05-31 10:46:00.826855,80749.8061628709
631,1,2025-05-31 11:29:12.826855,53002.06645009232
632,1,2025-05-31 12:12:24.826855,13329.09842067975
633,1,2025-05-31 12:55:36.826855,17880.831926188992
634,1,2025-05-31 13:38:48.826855,48957.27233461496
635,1,2025-05-31 14:22:00.826855,52015.80711835371
636,1,2025-05-31 15:05:12.826855,11720.285399014076
637,1,2025-05-31 15:48:24.826855,13298.974725395516
638,1,2025-05-31 16:31:36.826855,27847.943812646456
639,1,2025-05-31 17:14:48.826855,35134.26489717079
640,1,2025-05-31 17:58:00.826855,86043.50761000514
641,1,2025-05-31 18:41:12.826855,25098.74589805014
642,1,2025-05-31 19:24:24.826855,40716.53421215937
643,1,2025-05-31 20:07:36.826855,98544.71099509679
644,1,2025-05-31 20:50:48.826855,63055.90030871295
645,1,2025-05-31 21:34:00.826855,31632.58250942675
646,1,2025-05-31 22:17:12.826855,68597.82127893098
647,1,2025-05-31 23:00:24.826855,78593.52118972516
648,1,2025-05-31 23:43:36.826855,31893.72131763092
649,1,2025-06-01 00:26:48.826855,79205.85658443252
650,1,2025-06-01 01:10:00.826855,20405.526229488394
651,1,2025-06-01 01:53:12.826855,7107.127712085576
652,1,2025-06-01 02:36:24.826855,51490.71769281087
653,1,2025-06-01 03:19:36.826855,20319.200461173557
654,1,2025-06-01 04:02:48.826855,95777.04263485526
655,1,2025-06-01 04:46:00.826855,28612.455719540478
656,1,2025-06-01 05:29:12.826855,96596.06106936822
657,1,2025-06-01 06:12:24.826855,15093.17191030098
658,1,2025-06-01 06:55:36.826855,93863.38896633762
659,1,2025-06-01 07:38:48.826855,18655.371629434914
660,1,2025-06-01 08:22:00.826855,28492.91216944204
661,1,2025-06-01 09:05:12.826855,71532.32997309012
662,1,2025-06-01 09:48:24.826855,54593.245555310496
663,1,2025-06-01 10:31:36.826855,1362.9130142877177
664,1,2025-06-01 11:14:48.826855,33712.947180413146
665,1,2025-06-01 11:58:00.826855,47615.54530762981
666,1,2025-06-01 12:41:12.826855,38262.609205008666
667,1,2025-06-01 13:24:24.826855,70339.85593728024
668,1,2025-06-01 14:07:36.826855,58674.68584461783
669,1,2025-06-01 14:50:48.826855,34793.00473255094
670,1,2025-06-01 15:34:00.826855,82976.65114625309
671,1,2025-06-01 16:17:12.826855,4536.927531758178
672,1,2025-06-01 17:00:24.826855,25494.52818080238
673,1,2025-06-01 17:43:36.826855,92442.48590261019
674,1,2025-06-01 18:26:48.826855,50858.004187869024
675,1,2025-06-01 19:10:00.826855,36343.06284245827
676,1,2025-06-01 19:53:12.826855,92635.01079086674
677,1,2025-06-01 20:36:24.826855,94292.06607855213
678,1,2025-06-01 21:19:36.826855,53585.925959462314
679,1,2025-06-01 22:02:48.826855,44649.68410468595
680,1,2025-06-01 22:46:00.826855,44543.409106285355
681,1,2025-06-01 23:29:12.826855,85090.56499885672
682,1,2025-06-02 00:12:24.826855,34939.85124635515
683,1,2025-06-02 00:55:36.826855,97400.68185368473
684,1,2025-06-02 01:38:48.826855,74355.7182724519
685,1,2025-06-02 02:22:00.826855,15825.207175912832
686,1,2025-06-02 03:05:12.826855,56106.09198774285
687,1,2025-06-02 03:48:24.826855,2292.407543408651
688,1,2025-06-02 04:31:36.826855,68336.6877719613
689,1,2025-06-02 05:14:48.826855,88412.65655863337
690,1,2025-06-02 05:58:00.826855,5419.166198975094
691,1,2025-06-02 06:41:12.826855,90939.83381566616
692,1,2025-06-02 07:24:24.826855,60950.68145657959
693,1,2025-06-02 08:07:36.826855,52694.85258658115
694,1,2025-06-02 08:50:48.826855,98443.20722864576
695,1,2025-06-02 09:34:00.826855,61613.90896639572
696,1,2025-06-02 10:17:12.826855,72918.45093748363
697,1,2025-06-02 11:00:24.826855,23604.38654502845
698,1,2025-06-02 11:43:36.826855,53655.10184597802
699,1,2025-06-02 12:26:48.826855,26640.064356773317
700,1,2025-06-02 13:10:00.826855,54432.496449023616
701,1,2025-06-02 13:53:12.826855,31015.623710919197
702,1,2025-06-02 14:36:24.826855,72094.97197100362
703,1,2025-06-02 15:19:36.826855,16902.973414276476
704,1,2025-06-02 16:02:48.826855,87543.11030401518
705,1,2025-06-02 16:46:00.826855,8787.125760484532
706,1,2025-06-02 17:29:12.826855,32601.240929969368
707,1,2025-06-02 18:12:24.826855,24096.605977906573
708,1,2025-06-02 18:55:36.826855,84770.32754888486
709,1,2025-06-02 19:38:48.826855,93089.63579189447
710,1,2025-06-02 20:22:00.826855,14981.577502485725
711,1,2025-06-02 21:05:12.826855,79421.79248188398
712,1,2025-06-02 21:48:24.826855,37315.464906286295
713,1,2025-06-02 22:31:36.826855,32442.874753238586
714,1,2025-06-02 23:14:48.826855,51603.93811201116
715,1,2025-06-02 23:58:00.826855,97296.11052509239
716,1,2025-06-03 00:41:12.826855,10726.293065737244
717,1,2025-06-03 01:24:24.826855,25494.205198891825
718,1,2025-06-03 02:07:36.826855,1277.9719062101049
719,1,2025-06-03 02:50:48.826855,48006.5434079111
720,1,2025-06-03 03:34:00.826855,78071.91962706519
721,1,2025-06-03 04:17:12.826855,71938.52039062208
722,1,2025-06-03 05:00:24.826855,84623.60137154853
723,1,2025-06-03 05:43:36.826855,16712.753273676408
724,1,2025-06-03 06:26:48.826855,67624.20803809575
725,1,2025-06-03 07:10:00.826855,39395.25559372091
726,1,2025-06-03 07:53:12.826855,14635.89600261813
727,1,2025-06-03 08:36:24.826855,40317.39009187425
728,1,2025-06-03 09:19:36.826855,644.9551132208986
729,1,2025-06-03 10:02:48.826855,69424.26972970208
730,1,2025-06-03 10:46:00.826855,77459.06786403652
731,1,2025-06-03 11:29:12.826855,9228.493531105787
732,1,2025-06-03 12:12:24.826855,78071.75885178996
733,1,2025-06-03 12:55:36.826855,90352.96874282246
734,1,2025-06-03 13:38:48.826855,94945.70421814597
735,1,2025-06-03 14:22:00.826855,34627.910972494974
736,1,2025-06-03 15:05:12.826855,70583.517647619
737,1,2025-06-03 15:48:24.826855,56873.594450064695
738,1,2025-06-03 16:31:36.826855,8108.166308610057
739,1,2025-06-03 17:14:48.826855,90800.21903073335
740,1,2025-06-03 17:58:00.826855,27877.6648300756
741,1,2025-06-03 18:41:12.826855,69218.45946533943
742,1,2025-06-03 19:24:24.826855,30585.145391785372
743,1,2025-06-03 20:07:36.826855,63780.3883631649
744,1,2025-06-03 20:50:48.826855,22998.136493726844
745,1,2025-06-03 21:34:00.826855,60336.1784052291
746,1,2025-06-03 22:17:12.826855,17766.76980877517
747,1,2025-06-03 23:00:24.826855,89759.75229077297
748,1,2025-06-03 23:43:36.826855,47629.88848230208
749,1,2025-06-04 00:26:48.826855,37667.393572944384
750,1,2025-06-04 01:10:00.826855,27512.02140678422
751,1,2025-06-04 01:53:12.826855,53538.60743078089
752,1,2025-06-04 02:36:24.826855,46006.114006343945
753,1,2025-06-04 03:19:36.826855,2302.0267375914273
754,1,2025-06-04 04:02:48.826855,52466.39288941596
755,1,2025-06-04 04:46:00.826855,26442.151105672627
756,1,2025-06-04 05:29:12.826855,69600.6798909759
757,1,2025-06-04 06:12:24.826855,47956.442690810945
758,1,2025-06-04 06:55:36.826855,50555.49116600232
759,1,2025-06-04 07:38:48.826855,71923.11106275646
760,1,2025-06-04 08:22:00.826855,70200.45167161422
761,1,2025-06-04 09:05:12.826855,88805.29472238618
762,1,2025-06-04 09:48:24.826855,80495.69388352595
763,1,2025-06-04 10:31:36.826855,78262.0789774362
764,1,2025-06-04 11:14:48.826855,88497.65166769548
765,1,2025-06-04 11:58:00.826855,41951.61715771969
766,1,2025-06-04 12:41:12.826855,85746.21260420702
767,1,2025-06-04 13:24:24.826855,44468.262558516275
768,1,2025-06-04 14:07:36.826855,58638.672877223726
769,1,2025-06-04 14:50:48.826855,60000.84405015724
770,1,2025-06-04 15:34:00.826855,35964.01758800748
771,1,2025-06-04 16:17:12.826855,95343.38792011853
772,1,2025-06-04 17:00:24.826855,64475.2238706672
773,1,2025-06-04 17:43:36.826855,18192.679657791618
774,1,2025-06-04 18:26:48.826855,30748.931056981855
775,1,2025-06-04 19:10:00.826855,86764.27084733102
776,1,2025-06-04 19:53:12.826855,66708.06732183711
777,1,2025-06-04 20:36:24.826855,35378.11985219298
778,1,2025-06-04 21:19:36.826855,8698.938319954785
779,1,2025-06-04 22:02:48.826855,82291.93730806066
780,1,2025-06-04 22:46:00.826855,41066.12364170096
781,1,2025-06-04 23:29:12.826855,11638.186576957321
782,1,2025-06-05 00:12:24.826855,58055.24900530984
783,1,2025-06-05 00:55:36.826855,63985.52985263162
784,1,2025-06-05 01:38:48.826855,19684.92060448725
785,1,2025-06-05 02:22:00.826855,53516.83641260377
786,1,2025-06-05 03:05:12.826855,24885.72178131269
787,1,2025-06-05 03:48:24.826855,33847.07867614124
788,1,2025-06-05 04:31:36.826855,79746.30816799543
789,1,2025-06-05 05:14:48.826855,98358.88198746374
790,1,2025-06-05 05:58:00.826855,83001.38568502224
791,1,2025-06-05 06:41:12.826855,59811.78502903007
792,1,2025-06-05 07:24:24.826855,33706.809246701945
793,1,2025-06-05 08:07:36.826855,34496.79331452265
794,1,2025-06-05 08:50:48.826855,67183.33736070326
795,1,2025-06-05 09:34:00.826855,95659.47274193338
796,1,2025-06-05 10:17:12.826855,61072.2769164056
797,1,2025-06-05 11:00:24.826855,88559.77831739
798,1,2025-06-05 11:43:36.826855,86776.82087738441
799,1,2025-06-05 12:26:48.826855,91151.9436995956
800,1,2025-06-05 13:10:00.826855,23311.227925165913
801,1,2025-06-05 13:53:12.826855,21270.07508781772
802,1,2025-06-05 14:36:24.826855,99105.83860681567
803,1,2025-06-05 15:19:36.826855,33992.02557117248
804,1,2025-06-05 16:02:48.826855,53059.61880885456
805,1,2025-06-05 16:46:00.826855,20239.943234272578
806,1,2025-06-05 17:29:12.826855,30620.239154457726
807,1,2025-06-05 18:12:24.826855,13887.360646485451
808,1,2025-06-05 18:55:36.826855,13534.773616629964
809,1,2025-06-05 19:38:48.826855,65285.724409840965
810,1,2025-06-05 20:22:00.826855,64177.37352272566
811,1,2025-06-05 21:05:12.826855,94434.35571026079
812,1,2025-06-05 21:48:24.826855,69658.14626782046
813,1,2025-06-05 22:31:36.826855,78699.7060593026
814,1,2025-06-05 23:14:48.826855,68022.65695874559
815,1,2025-06-05 23:58:00.826855,58335.64940063403
816,1,2025-06-06 00:41:12.826855,53869.270757882376
817,1,2025-06-06 01:24:24.826855,17951.69669740618
818,1,2025-06-06 02:07:36.826855,86771.02717736443
819,1,2025-06-06 02:50:48.826855,5332.257765077342
820,1,2025-06-06 03:34:00.826855,67538.2992904859
821,1,2025-06-06 04:17:12.826855,70728.72499750649
822,1,2025-06-06 05:00:24.826855,192.14968951165855
823,1,2025-06-06 05:43:36.826855,30172.338891696385
824,1,2025-06-06 06:26:48.826855,81494.25186210657
825,1,2025-06-06 07:10:00.826855,17267.40913860989
826,1,2025-06-06 07:53:12.826855,62206.65052889492
827,1,2025-06-06 08:36:24.826855,55349.86308269465
828,1,2025-06-06 09:19:36.826855,95296.48356025835
829,1,2025-06-06 10:02:48.826855,68271.03796803011
830,1,2025-06-06 10:46:00.826855,55010.68833054089
831,1,2025-06-06 11:29:12.826855,51466.38292950763
832,1,2025-06-06 12:12:24.826855,44732.44216939277
833,1,2025-06-06 12:55:36.826855,59079.11656397575
834,1,2025-06-06 13:38:48.826855,72990.13443483724
835,1,2025-06-06 14:22:00.826855,90765.14982761806
836,1,2025-06-06 15:05:12.826855,70009.12599408957
837,1,2025-06-06 15:48:24.826855,75410.35362251128
838,1,2025-06-06 16:31:36.826855,68369.99328545766
839,1,2025-06-06 17:14:48.826855,19371.7956579289
840,1,2025-06-06 17:58:00.826855,62263.42560957519
841,1,2025-06-06 18:41:12.826855,66942.02267972127
842,1,2025-06-06 19:24:24.826855,2350.4783322192234
843,1,2025-06-06 20:07:36.826855,55230.20587177491
844,1,2025-06-06 20:50:48.826855,51451.5975993085
845,1,2025-06-06 21:34:00.826855,67306.66407186665
846,1,2025-06-06 22:17:12.826855,53842.914644268516
847,1,2025-06-06 23:00:24.826855,20499.118500865537
848,1,2025-06-06 23:43:36.826855,6971.938069977214
849,1,2025-06-07 00:26:48.826855,83060.9332387591
850,1,2025-06-07 01:10:00.826855,52660.542599442946
851,1,2025-06-07 01:53:12.826855,57278.50028242759
852,1,2025-06-07 02:36:24.826855,16878.42125696498
853,1,2025-06-07 03:19:36.826855,74665.58110173282
854,1,2025-06-07 04:02:48.826855,44816.97781067551
855,1,2025-06-07 04:46:00.826855,59234.77638969445
856,1,2025-06-07 05:29:12.826855,82574.42583502653
857,1,2025-06-07 06:12:24.826855,1282.3660025952854
858,1,2025-06-07 06:55:36.826855,33098.99564270719
859,1,2025-06-07 07:38:48.826855,71713.3840644924
860,1,2025-06-07 08:22:00.826855,47636.62564405516
861,1,2025-06-07 09:05:12.826855,48321.42847436536
862,1,2025-06-07 09:48:24.826855,46885.02719761778
863,1,2025-06-07 10:31:36.826855,15227.93221830775
864,1,2025-06-07 11:14:48.826855,65403.15065065193
865,1,2025-06-07 11:58:00.826855,7552.625454342877
866,1,2025-06-07 12:41:12.826855,9775.458340940131
867,1,2025-06-07 13:24:24.826855,59953.50205894239
868,1,2025-06-07 14:07:36.826855,36727.59872729496
869,1,2025-06-07 14:50:48.826855,37512.252938979334
870,1,2025-06-07 15:34:00.826855,29707.955239436556
871,1,2025-06-07 16:17:12.826855,68303.00795827126
872,1,2025-06-07 17:00:24.826855,10055.638903020003
873,1,2025-06-07 17:43:36.826855,93369.2815482501
874,1,2025-06-07 18:26:48.826855,25991.68372722493
875,1,2025-06-07 19:10:00.826855,40802.60634373808
876,1,2025-06-07 19:53:12.826855,11343.002208852102
877,1,2025-06-07 20:36:24.826855,1196.9852646933098
878,1,2025-06-07 21:19:36.826855,23046.885930033935
879,1,2025-06-07 22:02:48.826855,30072.230296226375
880,1,2025-06-07 22:46:00.826855,96296.4655260819
881,1,2025-06-07 23:29:12.826855,12983.648276243628
882,1,2025-06-08 00:12:24.826855,66255.1632589635
883,1,2025-06-08 00:55:36.826855,37703.174176741195
884,1,2025-06-08 01:38:48.826855,33151.788358166465
885,1,2025-06-08 02:22:00.826855,3995.342350766247
886,1,2025-06-08 03:05:12.826855,84055.43831673717
887,1,2025-06-08 03:48:24.826855,72341.15186202487
888,1,2025-06-08 04:31:36.826855,14840.542761834799
889,1,2025-06-08 05:14:48.826855,89252.47744409484
890,1,2025-06-08 05:58:00.826855,41102.29419045354
891,1,2025-06-08 06:41:12.826855,57702.56417313191
892,1,2025-06-08 07:24:24.826855,78639.37525437173
893,1,2025-06-08 08:07:36.826855,92830.76710920289
894,1,2025-06-08 08:50:48.826855,15531.028215871114
895,1,2025-06-08 09:34:00.826855,96896.66623221191
896,1,2025-06-08 10:17:12.826855,40532.00656976677
897,1,2025-06-08 11:00:24.826855,46439.62045204776
898,1,2025-06-08 11:43:36.826855,61811.54169558793
899,1,2025-06-08 12:26:48.826855,83261.83694836296
900,1,2025-06-08 13:10:00.826855,32285.423043764404
901,1,2025-06-08 13:53:12.826855,83539.41948389066
902,1,2025-06-08 14:36:24.826855,54301.31588445892
903,1,2025-06-08 15:19:36.826855,78045.98011008462
904,1,2025-06-08 16:02:48.826855,2001.9027682038604
905,1,2025-06-08 16:46:00.826855,89018.80461781964
906,1,2025-06-08 17:29:12.826855,67178.67486532775
907,1,2025-06-08 18:12:24.826855,76500.73023404178
908,1,2025-06-08 18:55:36.826855,96658.78656189679
909,1,2025-06-08 19:38:48.826855,24237.058644690667
910,1,2025-06-08 20:22:00.826855,32425.01507494971
911,1,2025-06-08 21:05:12.826855,74979.29157194072
912,1,2025-06-08 21:48:24.826855,75951.42886615692
913,1,2025-06-08 22:31:36.826855,50016.587972423324
914,1,2025-06-08 23:14:48.826855,37647.28187127534
915,1,2025-06-08 23:58:00.826855,48417.912738851024
916,1,2025-06-09 00:41:12.826855,39592.888271362885
917,1,2025-06-09 01:24:24.826855,51690.15821437369
918,1,2025-06-09 02:07:36.826855,54759.82299428722
919,1,2025-06-09 02:50:48.826855,70687.17314977296
920,1,2025-06-09 03:34:00.826855,41191.17161213268
921,1,2025-06-09 04:17:12.826855,80420.54117530689
922,1,2025-06-09 05:00:24.826855,12452.347014596153
923,1,2025-06-09 05:43:36.826855,7779.662532264837
924,1,2025-06-09 06:26:48.826855,26510.79291537578
925,1,2025-06-09 07:10:00.826855,97451.95888255732
926,1,2025-06-09 07:53:12.826855,2714.0784181106374
927,1,2025-06-09 08:36:24.826855,37659.79421585699
928,1,2025-06-09 09:19:36.826855,69971.78858405897
929,1,2025-06-09 10:02:48.826855,35800.27663994269
930,1,2025-06-09 10:46:00.826855,12339.991597477398
931,1,2025-06-09 11:29:12.826855,30620.49729830355
932,1,2025-06-09 12:12:24.826855,69875.21809659587
933,1,2025-06-09 12:55:36.826855,45899.965124218485
934,1,2025-06-09 13:38:48.826855,57392.90981761362
935,1,2025-06-09 14:22:00.826855,84143.56837909899
936,1,2025-06-09 15:05:12.826855,68420.81018460095
937,1,2025-06-09 15:48:24.826855,48343.9808657951
938,1,2025-06-09 16:31:36.826855,26279.08895731733
939,1,2025-06-09 17:14:48.826855,68160.72331656997
940,1,2025-06-09 17:58:00.826855,17548.767305621885
941,1,2025-06-09 18:41:12.826855,8399.211836317438
942,1,2025-06-09 19:24:24.826855,97660.6136762203
943,1,2025-06-09 20:07:36.826855,1495.102777548918
944,1,2025-06-09 20:50:48.826855,81029.0532057845
945,1,2025-06-09 21:34:00.826855,52406.0417363989
946,1,2025-06-09 22:17:12.826855,33690.69100277257
947,1,2025-06-09 23:00:24.826855,77969.11787644196
948,1,2025-06-09 23:43:36.826855,17948.92487635579
949,1,2025-06-10 00:26:48.826855,67575.6895579773
950,1,2025-06-10 01:10:00.826855,35002.20726507427
951,1,2025-06-10 01:53:12.826855,45286.74088112336
952,1,2025-06-10 02:36:24.826855,61004.20507710594
953,1,2025-06-10 03:19:36.826855,57824.096027631495
954,1,2025-06-10 04:02:48.826855,70781.8434336012
955,1,2025-06-10 04:46:00.826855,89784.7450036637
956,1,2025-06-10 05:29:12.826855,91777.64070524849
957,1,2025-06-10 06:12:24.826855,39603.18345863415
958,1,2025-06-10 06:55:36.826855,94520.96263088999
959,1,2025-06-10 07:38:48.826855,746.751291249414
960,1,2025-06-10 08:22:00.826855,20404.43422326513
961,1,2025-06-10 09:05:12.826855,13882.320468679773
962,1,2025-06-10 09:48:24.826855,10282.88181596299
963,1,2025-06-10 10:31:36.826855,99092.87669076656
964,1,2025-06-10 11:14:48.826855,2567.147956041617
965,1,2025-06-10 11:58:00.826855,94956.94714374776
966,1,2025-06-10 12:41:12.826855,10222.965857373041
967,1,2025-06-10 13:24:24.826855,30943.70658301599
968,1,2025-06-10 14:07:36.826855,34322.58857157314
969,1,2025-06-10 14:50:48.826855,42135.28036839086
970,1,2025-06-10 15:34:00.826855,49654.6143555555
971,1,2025-06-10 16:17:12.826855,10559.262394118165
972,1,2025-06-10 17:00:24.826855,83359.28258738246
973,1,2025-06-10 17:43:36.826855,52953.49116497785
974,1,2025-06-10 18:26:48.826855,45499.10682290733
975,1,2025-06-10 19:10:00.826855,45023.33095681327
976,1,2025-06-10 19:53:12.826855,3420.3472083455263
977,1,2025-06-10 20:36:24.826855,95918.88244442041
978,1,2025-06-10 21:19:36.826855,99729.45800827863
979,1,2025-06-10 22:02:48.826855,95686.55387680492
980,1,2025-06-10 22:46:00.826855,50107.1527585483
981,1,2025-06-10 23:29:12.826855,37107.45765852396
982,1,2025-06-11 00:12:24.826855,20298.608678238048
983,1,2025-06-11 00:55:36.826855,20324.84577431094
984,1,2025-06-11 01:38:48.826855,84236.57706680958
985,1,2025-06-11 02:22:00.826855,94729.61017638235
986,1,2025-06-11 03:05:12.826855,25786.016615021043
987,1,2025-06-11 03:48:24.826855,77045.07110531615
988,1,2025-06-11 04:31:36.826855,13068.097685898689
989,1,2025-06-11 05:14:48.826855,34957.41359835907
990,1,2025-06-11 05:58:00.826855,33304.67629480023
991,1,2025-06-11 06:41:12.826855,13635.261951981956
992,1,2025-06-11 07:24:24.826855,75310.50732997955
993,1,2025-06-11 08:07:36.826855,65597.58989899697
994,1,2025-06-11 08:50:48.826855,42777.47372841849
995,1,2025-06-11 09:34:00.826855,27569.449518670106
996,1,2025-06-11 10:17:12.826855,18204.553554265
997,1,2025-06-11 11:00:24.826855,12535.065476476311
